;Geslacht;Onderwijssoort;Studierichting;Perioden;Enrollment;Freshmen
126974;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2012;0;0
126975;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2013;0;0
126976;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2014;0;0
126977;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2015;0;0
126978;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2016;0;0
126979;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2017;0;0
126980;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2018;0;0
126981;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2019;0;0
126982;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2020;0;0
126983;Vrouwen;Hoger beroepsonderwijs;0520 Milieu en natuurbeheer z.n.d.;2021;0;0
126984;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2010;163;34
126985;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2011;158;39
126986;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2012;145;36
126987;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2013;162;53
126988;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2014;181;42
126989;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2015;181;45
126990;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2016;199;55
126991;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2017;214;55
126992;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2018;229;62
126993;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2019;276;80
126994;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2020;302;85
126995;Vrouwen;Hoger beroepsonderwijs;0521 Milieu;2021;305;61
126996;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2010;0;0
126997;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2011;0;0
126998;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2012;0;0
126999;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2013;0;0
127000;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2014;0;0
127001;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2015;0;0
127002;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2016;0;0
127003;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2017;0;0
127004;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2018;0;0
127005;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2019;0;0
127006;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2020;0;0
127007;Vrouwen;Hoger beroepsonderwijs;0522 Natuurbeheer;2021;0;0
127008;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2010;38;15
127009;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2011;43;15
127010;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2012;53;14
127011;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2013;91;42
127012;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2014;123;41
127013;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2015;141;41
127014;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2016;166;54
127015;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2017;177;51
127016;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2018;186;49
127017;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2019;210;49
127018;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2020;229;66
127019;Vrouwen;Hoger beroepsonderwijs;053 Natuurwetenschappen;2021;252;69
127020;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2010;0;0
127021;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2011;0;0
127022;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2012;0;0
127023;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2013;0;0
127024;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2014;0;0
127025;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2015;0;0
127026;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2016;0;0
127027;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2017;0;0
127028;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2018;0;0
127029;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2019;0;0
127030;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2020;0;0
127031;Vrouwen;Hoger beroepsonderwijs;0530 Natuurwetenschappen z.n.d.;2021;0;0
127032;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2010;0;0
127033;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2011;0;0
127034;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2012;0;0
127035;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2013;0;0
127036;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2014;0;0
127037;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2015;0;0
127038;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2016;0;0
127039;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2017;0;0
127040;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2018;0;0
127041;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2019;0;0
127042;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2020;0;0
127043;Vrouwen;Hoger beroepsonderwijs;0531 Scheikunde;2021;0;0
127044;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2010;0;0
127045;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2011;0;0
127046;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2012;0;0
127047;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2013;11;7
127048;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2014;19;6
127049;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2015;29;11
127050;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2016;36;11
127051;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2017;45;16
127052;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2018;52;14
127053;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2019;62;15
127054;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2020;68;22
127055;Vrouwen;Hoger beroepsonderwijs;0532 Aardwetenschappen;2021;83;26
127056;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2010;38;15
127057;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2011;43;15
127058;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2012;53;14
127059;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2013;80;35
127060;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2014;104;35
127061;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2015;112;30
127062;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2016;130;43
127063;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2017;132;35
127064;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2018;134;35
127065;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2019;148;34
127066;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2020;161;44
127067;Vrouwen;Hoger beroepsonderwijs;0533 Natuurkunde;2021;169;43
127068;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2010;149;39
127069;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2011;161;39
127070;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2012;195;49
127071;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2013;240;63
127072;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2014;235;55
127073;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2015;295;79
127074;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2016;327;95
127075;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2017;351;94
127076;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2018;385;86
127077;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2019;374;71
127078;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2020;394;85
127079;Vrouwen;Hoger beroepsonderwijs;054 Wiskunde en statistiek;2021;371;52
127080;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2010;0;0
127081;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2011;0;0
127082;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2012;0;0
127083;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2013;0;0
127084;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2014;0;0
127085;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2015;0;0
127086;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2016;0;0
127087;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2017;0;0
127088;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2018;0;0
127089;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2019;0;0
127090;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2020;0;0
127091;Vrouwen;Hoger beroepsonderwijs;0540 Wiskunde en statistiek z.n.d.;2021;0;0
127092;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2010;149;39
127093;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2011;161;39
127094;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2012;195;49
127095;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2013;240;63
127096;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2014;235;55
127097;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2015;295;79
127098;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2016;327;95
127099;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2017;351;94
127100;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2018;385;86
127101;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2019;374;71
127102;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2020;394;85
127103;Vrouwen;Hoger beroepsonderwijs;0541 Wiskunde;2021;371;52
127104;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2010;0;0
127105;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2011;0;0
127106;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2012;0;0
127107;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2013;0;0
127108;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2014;0;0
127109;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2015;0;0
127110;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2016;0;0
127111;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2017;0;0
127112;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2018;0;0
127113;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2019;0;0
127114;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2020;0;0
127115;Vrouwen;Hoger beroepsonderwijs;0542 Statistiek;2021;0;0
127116;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2010;668;140
127117;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2011;751;199
127118;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2012;752;186
127119;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2013;870;229
127120;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2014;986;258
127121;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2015;1092;295
127122;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2016;1304;360
127123;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2017;1566;498
127124;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2018;1863;521
127125;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2019;2122;534
127126;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2020;2419;608
127127;Vrouwen;Hoger beroepsonderwijs;06 Informatica;2021;2538;595
127128;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2010;0;0
127129;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2011;0;0
127130;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2012;0;0
127131;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2013;0;0
127132;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2014;0;0
127133;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2015;0;0
127134;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2016;0;0
127135;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2017;0;0
127136;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2018;0;0
127137;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2019;0;0
127138;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2020;0;0
127139;Vrouwen;Hoger beroepsonderwijs;060 Informatica z.n.d.;2021;0;0
127140;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2010;0;0
127141;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2011;0;0
127142;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2012;0;0
127143;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2013;0;0
127144;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2014;0;0
127145;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2015;0;0
127146;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2016;0;0
127147;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2017;0;0
127148;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2018;0;0
127149;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2019;0;0
127150;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2020;0;0
127151;Vrouwen;Hoger beroepsonderwijs;0600 Informatica z.n.d.;2021;0;0
127152;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2010;668;140
127153;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2011;751;199
127154;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2012;752;186
127155;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2013;870;229
127156;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2014;986;258
127157;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2015;1092;295
127158;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2016;1304;360
127159;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2017;1566;498
127160;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2018;1863;521
127161;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2019;2122;534
127162;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2020;2419;608
127163;Vrouwen;Hoger beroepsonderwijs;061 Informatica;2021;2538;595
127164;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2010;0;0
127165;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2011;0;0
127166;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2012;0;0
127167;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2013;0;0
127168;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2014;0;0
127169;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2015;0;0
127170;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2016;0;0
127171;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2017;0;0
127172;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2018;0;0
127173;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2019;0;0
127174;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2020;0;0
127175;Vrouwen;Hoger beroepsonderwijs;0610 Informatica z.n.d.;2021;0;0
127176;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2010;0;0
127177;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2011;0;0
127178;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2012;0;0
127179;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2013;0;0
127180;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2014;0;0
127181;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2015;0;0
127182;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2016;0;0
127183;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2017;0;0
127184;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2018;0;0
127185;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2019;0;0
127186;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2020;0;0
127187;Vrouwen;Hoger beroepsonderwijs;0611 Computergebruik;2021;0;0
127188;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2010;27;6
127189;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2011;43;10
127190;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2012;44;8
127191;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2013;44;11
127192;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2014;31;6
127193;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2015;33;10
127194;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2016;28;5
127195;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2017;31;4
127196;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2018;21;3
127197;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2019;20;6
127198;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2020;29;9
127199;Vrouwen;Hoger beroepsonderwijs;0612 Ontwerp en beheer van database...;2021;35;9
127200;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2010;641;134
127201;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2011;708;189
127202;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2012;708;178
127203;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2013;826;218
127204;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2014;955;252
127205;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2015;1059;285
127206;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2016;1276;355
127207;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2017;1535;494
127208;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2018;1833;517
127209;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2019;2090;526
127210;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2020;2352;589
127211;Vrouwen;Hoger beroepsonderwijs;0613 Softwareontwikkeling en systeema…;2021;2463;577
127212;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2010;0;0
127213;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2011;0;0
127214;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2012;0;0
127215;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2013;0;0
127216;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2014;0;0
127217;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2015;0;0
127218;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2016;0;0
127219;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2017;0;0
127220;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2018;9;1
127221;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2019;12;2
127222;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2020;38;10
127223;Vrouwen;Hoger beroepsonderwijs;0619 Informatica overig;2021;40;9
127224;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2010;5419;1582
127225;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2011;5637;1494
127226;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2012;5926;1653
127227;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2013;6451;1812
127228;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2014;6926;1908
127229;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2015;7546;2011
127230;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2016;8131;2189
127231;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2017;8458;2035
127232;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2018;8873;2218
127233;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2019;9345;2348
127234;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2020;9946;2489
127235;Vrouwen;Hoger beroepsonderwijs;07 Techniek, industrie en bouwkunde;2021;10261;2326
127236;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2010;0;0
127237;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2011;0;0
127238;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2012;0;0
127239;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2013;0;0
127240;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2014;0;0
127241;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2015;0;0
127242;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2016;0;0
127243;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2017;0;0
127244;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2018;0;0
127245;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2019;0;0
127246;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2020;0;0
127247;Vrouwen;Hoger beroepsonderwijs;070 Techniek, industrie, bouwk… z.n.d.;2021;0;0
127248;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2010;0;0
127249;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2011;0;0
127250;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2012;0;0
127251;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2013;0;0
127252;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2014;0;0
127253;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2015;0;0
127254;Vrouwen;Hoger beroepsonderwijs;0700 Techniek, industrie, bouwk… z.n.d.;2016;0;0
